table,row_key,column,text,value,format,source_file,source_key,source_column,aggregate,unit
T9,R2_demo|deterioration_icu_24h,observed_rate,0.1260,0.1259559856407054,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_icu_24h;scheme=equal_width,observed_rate,,record
T9,R2_demo|deterioration_icu_24h,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R2_demo;label=deterioration_icu_24h,inside_null_band,,not_applicable
T9,R2_demo|deterioration_mortality_28d,ece_equal_width,0.0023,0.0022768424279148,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_width,ece,,record
T9,R2_demo|deterioration_mortality_28d,ece_equal_width,0.0006,0.0005703208792909,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_width,ci_lo,,record
T9,R2_demo|deterioration_mortality_28d,ece_equal_width,0.0084,0.0084209990477802,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_width,ci_hi,,record
T9,R2_demo|deterioration_mortality_28d,ece_equal_mass,0.0168,0.0168453877993187,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_mass,ece,,record
T9,R2_demo|deterioration_mortality_28d,ece_equal_mass,0.0151,0.015129369208432,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_mass,ci_lo,,record
T9,R2_demo|deterioration_mortality_28d,ece_equal_mass,0.0252,0.0251782273150876,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_mass,ci_hi,,record
T9,R2_demo|deterioration_mortality_28d,null_hi,0.0109,0.010945149876039,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d,null_hi,max,record
T9,R2_demo|deterioration_mortality_28d,mean_predicted,0.0399,0.0398824606212452,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_width,mean_predicted,,record
T9,R2_demo|deterioration_mortality_28d,observed_rate,0.0422,0.0421593030491599,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d;scheme=equal_width,observed_rate,,record
T9,R2_demo|deterioration_mortality_28d,calibrated,no,,verdict,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_28d,inside_null_band,,not_applicable
T9,R2_demo|deterioration_mortality_365d,ece_equal_width,0.0466,0.0465765819247465,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_width,ece,,record
T9,R2_demo|deterioration_mortality_365d,ece_equal_width,0.0336,0.0335881276247332,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_width,ci_lo,,record
T9,R2_demo|deterioration_mortality_365d,ece_equal_width,0.0595,0.0595231377613043,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_width,ci_hi,,record
T9,R2_demo|deterioration_mortality_365d,ece_equal_mass,0.0495,0.0495187585156621,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_mass,ece,,record
T9,R2_demo|deterioration_mortality_365d,ece_equal_mass,0.0420,0.0420291767826104,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_mass,ci_lo,,record
T9,R2_demo|deterioration_mortality_365d,ece_equal_mass,0.0654,0.0654297210496771,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_mass,ci_hi,,record
T9,R2_demo|deterioration_mortality_365d,null_hi,0.0181,0.0181330568847234,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d,null_hi,max,record
T9,R2_demo|deterioration_mortality_365d,mean_predicted,0.1374,0.1374466533295867,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_width,mean_predicted,,record
T9,R2_demo|deterioration_mortality_365d,observed_rate,0.1425,0.1425015556938394,.4f,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d;scheme=equal_width,observed_rate,,record
T9,R2_demo|deterioration_mortality_365d,calibrated,no,,verdict,results/calibration/ece.csv,arm=R2_demo;label=deterioration_mortality_365d,inside_null_band,,not_applicable
T9,R3_acqctx_pre|deterioration_icu_24h,ece_equal_width,0.0070,0.0069739404750615,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_width,ece,,record
T9,R3_acqctx_pre|deterioration_icu_24h,ece_equal_width,0.0067,0.0067322614847109,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_width,ci_lo,,record
T9,R3_acqctx_pre|deterioration_icu_24h,ece_equal_width,0.0181,0.018077555293482,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_width,ci_hi,,record
T9,R3_acqctx_pre|deterioration_icu_24h,ece_equal_mass,0.0085,0.008472690165054,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_mass,ece,,record
T9,R3_acqctx_pre|deterioration_icu_24h,ece_equal_mass,0.0090,0.009010824883354,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_mass,ci_lo,,record
T9,R3_acqctx_pre|deterioration_icu_24h,ece_equal_mass,0.0205,0.0204759165332034,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_mass,ci_hi,,record
T9,R3_acqctx_pre|deterioration_icu_24h,null_hi,0.0152,0.0151789057499607,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h,null_hi,max,record
T9,R3_acqctx_pre|deterioration_icu_24h,mean_predicted,0.1226,0.1226015696675955,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_width,mean_predicted,,record
T9,R3_acqctx_pre|deterioration_icu_24h,observed_rate,0.1260,0.1259559856407054,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h;scheme=equal_width,observed_rate,,record
T9,R3_acqctx_pre|deterioration_icu_24h,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h,inside_null_band,,not_applicable
T9,R3_acqctx_pre|deterioration_mortality_28d,ece_equal_width,0.0112,0.0111694535322821,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_width,ece,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,ece_equal_width,0.0064,0.0064260546758291,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_width,ci_lo,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,ece_equal_width,0.0165,0.0164766369846914,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_width,ci_hi,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,ece_equal_mass,0.0196,0.0196149816024368,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_mass,ece,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,ece_equal_mass,0.0161,0.0161392708995032,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_mass,ci_lo,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,ece_equal_mass,0.0255,0.0255321102675661,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_mass,ci_hi,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,null_hi,0.0104,0.0104493040043284,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d,null_hi,max,record
T9,R3_acqctx_pre|deterioration_mortality_28d,mean_predicted,0.0403,0.0403083745484329,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_width,mean_predicted,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,observed_rate,0.0422,0.0421593030491599,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d;scheme=equal_width,observed_rate,,record
T9,R3_acqctx_pre|deterioration_mortality_28d,calibrated,no,,verdict,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d,inside_null_band,,not_applicable
T9,R3_acqctx_pre|deterioration_mortality_365d,ece_equal_width,0.0194,0.0193836563396067,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_width,ece,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,ece_equal_width,0.0114,0.0113846553574184,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_width,ci_lo,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,ece_equal_width,0.0309,0.0309331838754702,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_width,ci_hi,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,ece_equal_mass,0.0202,0.0202381286702927,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_mass,ece,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,ece_equal_mass,0.0167,0.0166542867851325,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_mass,ci_lo,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,ece_equal_mass,0.0351,0.0350833342827959,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_mass,ci_hi,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,null_hi,0.0182,0.0182223466668694,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d,null_hi,max,record
T9,R3_acqctx_pre|deterioration_mortality_365d,mean_predicted,0.1368,0.1368153860021029,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_width,mean_predicted,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,observed_rate,0.1425,0.1425015556938394,.4f,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;scheme=equal_width,observed_rate,,record
T9,R3_acqctx_pre|deterioration_mortality_365d,calibrated,no,,verdict,results/calibration/ece.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d,inside_null_band,,not_applicable
T9,R3b_acqctx_window|deterioration_icu_24h,ece_equal_width,0.0170,0.0169960375698579,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_width,ece,,record
T9,R3b_acqctx_window|deterioration_icu_24h,ece_equal_width,0.0135,0.013450031413384,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_width,ci_lo,,record
T9,R3b_acqctx_window|deterioration_icu_24h,ece_equal_width,0.0269,0.0269218587220786,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_width,ci_hi,,record
T9,R3b_acqctx_window|deterioration_icu_24h,ece_equal_mass,0.0175,0.0175269992553981,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_mass,ece,,record
T9,R3b_acqctx_window|deterioration_icu_24h,ece_equal_mass,0.0142,0.0142439273725643,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_mass,ci_lo,,record
T9,R3b_acqctx_window|deterioration_icu_24h,ece_equal_mass,0.0276,0.0275685087705699,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_mass,ci_hi,,record
T9,R3b_acqctx_window|deterioration_icu_24h,null_hi,0.0161,0.0161440866410301,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h,null_hi,max,record
T9,R3b_acqctx_window|deterioration_icu_24h,mean_predicted,0.1217,0.1216704167128499,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_width,mean_predicted,,record
T9,R3b_acqctx_window|deterioration_icu_24h,observed_rate,0.1260,0.1259559856407054,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h;scheme=equal_width,observed_rate,,record
T9,R3b_acqctx_window|deterioration_icu_24h,calibrated,no,,verdict,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_icu_24h,inside_null_band,,not_applicable
T9,R3b_acqctx_window|deterioration_mortality_28d,ece_equal_width,0.0101,0.010073518827158,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_width,ece,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,ece_equal_width,0.0054,0.0053913614336182,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_width,ci_lo,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,ece_equal_width,0.0157,0.0156914568375838,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_width,ci_hi,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,ece_equal_mass,0.0102,0.0101769589603761,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_mass,ece,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,ece_equal_mass,0.0082,0.008204280296529,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_mass,ci_lo,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,ece_equal_mass,0.0171,0.0171085703591786,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_mass,ci_hi,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,null_hi,0.0101,0.010119136393728,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d,null_hi,max,record
T9,R3b_acqctx_window|deterioration_mortality_28d,mean_predicted,0.0404,0.0403606181167481,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_width,mean_predicted,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,observed_rate,0.0422,0.0421593030491599,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d;scheme=equal_width,observed_rate,,record
T9,R3b_acqctx_window|deterioration_mortality_28d,calibrated,no,,verdict,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_28d,inside_null_band,,not_applicable
T9,R3b_acqctx_window|deterioration_mortality_365d,ece_equal_width,0.0105,0.0105190264415671,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_width,ece,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,ece_equal_width,0.0071,0.0070622172771206,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_width,ci_lo,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,ece_equal_width,0.0237,0.0237346610685575,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_width,ci_hi,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,ece_equal_mass,0.0170,0.0169516977845411,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_mass,ece,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,ece_equal_mass,0.0141,0.0140732203232381,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_mass,ci_lo,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,ece_equal_mass,0.0298,0.0298314378407362,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_mass,ci_hi,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,null_hi,0.0175,0.0174574691076755,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d,null_hi,max,record
T9,R3b_acqctx_window|deterioration_mortality_365d,mean_predicted,0.1366,0.1365840271786703,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_width,mean_predicted,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,observed_rate,0.1425,0.1425015556938394,.4f,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d;scheme=equal_width,observed_rate,,record
T9,R3b_acqctx_window|deterioration_mortality_365d,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R3b_acqctx_window;label=deterioration_mortality_365d,inside_null_band,,not_applicable
T9,R4_demo_acq|deterioration_icu_24h,ece_equal_width,0.0087,0.008717817143991,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_width,ece,,record
T9,R4_demo_acq|deterioration_icu_24h,ece_equal_width,0.0078,0.0077976828972141,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_width,ci_lo,,record
T9,R4_demo_acq|deterioration_icu_24h,ece_equal_width,0.0198,0.0198323098499939,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_width,ci_hi,,record
T9,R4_demo_acq|deterioration_icu_24h,ece_equal_mass,0.0094,0.0094092990192921,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_mass,ece,,record
T9,R4_demo_acq|deterioration_icu_24h,ece_equal_mass,0.0086,0.0086020541681974,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_mass,ci_lo,,record
T9,R4_demo_acq|deterioration_icu_24h,ece_equal_mass,0.0204,0.0203951621099317,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_mass,ci_hi,,record
T9,R4_demo_acq|deterioration_icu_24h,null_hi,0.0145,0.0144839193689852,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h,null_hi,max,record
T9,R4_demo_acq|deterioration_icu_24h,mean_predicted,0.1219,0.1219346310086542,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_width,mean_predicted,,record
T9,R4_demo_acq|deterioration_icu_24h,observed_rate,0.1260,0.1259559856407054,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h;scheme=equal_width,observed_rate,,record
T9,R4_demo_acq|deterioration_icu_24h,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_icu_24h,inside_null_band,,not_applicable
T9,R4_demo_acq|deterioration_mortality_28d,ece_equal_width,0.0050,0.0050342651661977,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_width,ece,,record
T9,R4_demo_acq|deterioration_mortality_28d,ece_equal_width,0.0030,0.0030420883740414,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_width,ci_lo,,record
T9,R4_demo_acq|deterioration_mortality_28d,ece_equal_width,0.0108,0.0108325113618097,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_width,ci_hi,,record
T9,R4_demo_acq|deterioration_mortality_28d,ece_equal_mass,0.0093,0.0093198291956792,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_mass,ece,,record
T9,R4_demo_acq|deterioration_mortality_28d,ece_equal_mass,0.0066,0.0065770422219283,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_mass,ci_lo,,record
T9,R4_demo_acq|deterioration_mortality_28d,ece_equal_mass,0.0152,0.0151700425173123,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_mass,ci_hi,,record
T9,R4_demo_acq|deterioration_mortality_28d,null_hi,0.0098,0.0097606435774569,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d,null_hi,max,record
T9,R4_demo_acq|deterioration_mortality_28d,mean_predicted,0.0400,0.0400157517005318,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_width,mean_predicted,,record
T9,R4_demo_acq|deterioration_mortality_28d,observed_rate,0.0422,0.0421593030491599,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d;scheme=equal_width,observed_rate,,record
T9,R4_demo_acq|deterioration_mortality_28d,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_28d,inside_null_band,,not_applicable
T9,R4_demo_acq|deterioration_mortality_365d,ece_equal_width,0.0629,0.0628556656671656,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_width,ece,,record
T9,R4_demo_acq|deterioration_mortality_365d,ece_equal_width,0.0519,0.0519070565481597,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_width,ci_lo,,record
T9,R4_demo_acq|deterioration_mortality_365d,ece_equal_width,0.0744,0.0743681603651355,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_width,ci_hi,,record
T9,R4_demo_acq|deterioration_mortality_365d,ece_equal_mass,0.0643,0.0642588480742716,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_mass,ece,,record
T9,R4_demo_acq|deterioration_mortality_365d,ece_equal_mass,0.0534,0.0533605822600985,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_mass,ci_lo,,record
T9,R4_demo_acq|deterioration_mortality_365d,ece_equal_mass,0.0754,0.0753574487855714,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_mass,ci_hi,,record
T9,R4_demo_acq|deterioration_mortality_365d,null_hi,0.0188,0.018823464272234,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d,null_hi,max,record
T9,R4_demo_acq|deterioration_mortality_365d,mean_predicted,0.1364,0.1363822300632089,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_width,mean_predicted,,record
T9,R4_demo_acq|deterioration_mortality_365d,observed_rate,0.1425,0.1425015556938394,.4f,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d;scheme=equal_width,observed_rate,,record
T9,R4_demo_acq|deterioration_mortality_365d,calibrated,no,,verdict,results/calibration/ece.csv,arm=R4_demo_acq;label=deterioration_mortality_365d,inside_null_band,,not_applicable
T9,R5_tabular|deterioration_icu_24h,ece_equal_width,0.0103,0.0102989742448911,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_width,ece,,record
T9,R5_tabular|deterioration_icu_24h,ece_equal_width,0.0099,0.0099381590399047,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_width,ci_lo,,record
T9,R5_tabular|deterioration_icu_24h,ece_equal_width,0.0204,0.0204312960817294,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_width,ci_hi,,record
T9,R5_tabular|deterioration_icu_24h,ece_equal_mass,0.0117,0.011706798557585,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_mass,ece,,record
T9,R5_tabular|deterioration_icu_24h,ece_equal_mass,0.0093,0.0093462745476415,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_mass,ci_lo,,record
T9,R5_tabular|deterioration_icu_24h,ece_equal_mass,0.0204,0.0203705927109985,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_mass,ci_hi,,record
T9,R5_tabular|deterioration_icu_24h,null_hi,0.0127,0.0126911840704089,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h,null_hi,max,record
T9,R5_tabular|deterioration_icu_24h,mean_predicted,0.1206,0.1205590429310439,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_width,mean_predicted,,record
T9,R5_tabular|deterioration_icu_24h,observed_rate,0.1260,0.1259559856407054,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h;scheme=equal_width,observed_rate,,record
T9,R5_tabular|deterioration_icu_24h,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_icu_24h,inside_null_band,,not_applicable
T9,R5_tabular|deterioration_mortality_28d,ece_equal_width,0.0073,0.007285096102252,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_width,ece,,record
T9,R5_tabular|deterioration_mortality_28d,ece_equal_width,0.0057,0.0056766018244767,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_width,ci_lo,,record
T9,R5_tabular|deterioration_mortality_28d,ece_equal_width,0.0132,0.0132097222170567,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_width,ci_hi,,record
T9,R5_tabular|deterioration_mortality_28d,ece_equal_mass,0.0077,0.0077329961735155,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_mass,ece,,record
T9,R5_tabular|deterioration_mortality_28d,ece_equal_mass,0.0066,0.0065871221288653,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_mass,ci_lo,,record
T9,R5_tabular|deterioration_mortality_28d,ece_equal_mass,0.0143,0.0143451952451345,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_mass,ci_hi,,record
T9,R5_tabular|deterioration_mortality_28d,null_hi,0.0085,0.0085020326620526,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d,null_hi,max,record
T9,R5_tabular|deterioration_mortality_28d,mean_predicted,0.0395,0.0394599099087983,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_width,mean_predicted,,record
T9,R5_tabular|deterioration_mortality_28d,observed_rate,0.0422,0.0421593030491599,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d;scheme=equal_width,observed_rate,,record
T9,R5_tabular|deterioration_mortality_28d,calibrated,yes,,verdict,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_28d,inside_null_band,,not_applicable
T9,R5_tabular|deterioration_mortality_365d,ece_equal_width,0.0190,0.0190338807909615,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_365d;scheme=equal_width,ece,,record
T9,R5_tabular|deterioration_mortality_365d,ece_equal_width,0.0138,0.0138197393220571,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_365d;scheme=equal_width,ci_lo,,record
T9,R5_tabular|deterioration_mortality_365d,ece_equal_width,0.0291,0.0291439714569647,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_365d;scheme=equal_width,ci_hi,,record
T9,R5_tabular|deterioration_mortality_365d,ece_equal_mass,0.0187,0.0187362526968861,.4f,results/calibration/ece.csv,arm=R5_tabular;label=deterioration_mortality_365d;scheme=equal_mass,ece,,record
