run_id,arm,seed,unit,target,auroc,lo,hi,n_defined,n_positive,nan_replicates
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_7d,0.9125008059160686,0.8907250644436012,0.9323896695713375,25712,492,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_28d,0.8617396790441024,0.8379837024289365,0.8839149893669289,25712,1084,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_90d,0.8465893314693762,0.827851428417694,0.8646755616816989,25712,1876,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_180d,0.8450553853269197,0.8281405689065994,0.8615728536521222,25712,2568,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_365d,0.8452377660233964,0.8285387598516815,0.8608417236554273,25712,3664,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_stay,0.8799889866888231,0.8054289169005937,0.9854447240676358,25712,36,8
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_severe_hypoxemia,0.715449615336108,0.6015933478373725,0.817694492894138,4432,27,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_ecmo,0.9560393986521514,0.9250969162949565,0.9849566938863197,6439,9,1
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_vasopressors,0.8986700779609471,0.8679961445613432,0.9285923967504263,6439,65,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_inotropes,0.927615341856587,0.8622751749889821,0.9696884927347078,6439,14,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mechanical_ventilation,0.9168758765171321,0.8979743091460535,0.9343181143560523,6439,223,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_cardiac_arrest,0.9813330953868118,0.9600845100005017,0.993467435107499,6439,35,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_icu_24h,0.8542607098601522,0.8394771171480571,0.8687982695197601,6407,807,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_icu_stay,0.8425477955371131,0.827872416766395,0.8564085984866556,6407,956,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_1d,0.9379692933765449,0.9081871440684429,0.9643289714376091,6428,49,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_7d,0.9167985145355022,0.894793349075641,0.9367175245644013,6428,123,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_28d,0.8651467414463003,0.8412345633836165,0.8874644858215854,6428,271,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_90d,0.8497647928935859,0.8308482557528837,0.8680378147655556,6428,469,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_180d,0.848355898274167,0.8313438653443644,0.8649287965421306,6428,642,0
